work_key,title,year,doi,primary_mechanism_code,primary_mechanism_en,primary_mechanism_cn,primary_task_code,primary_task_en,primary_task_cn,secondary_task_codes,all_title_rule_hits,classification_rule,public_visible,public_available_location_identified,best_public_url,record_url,sources,screening_level
title:forceultrasoundfusionbringingspineroboticustothenextlevel,"Force-Ultrasound Fusion: Bringing Spine Robotic-US to the Next ""Level""",2020,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,,http://arxiv.org/abs/2002.11404v1,arXiv,comparable conservative automated title screen; full-text inclusion pending
title:fromdesignthroughtoclinicalvalidationofasoftendeffectorforrobotassistedultrasoundimaging,From design through to clinical validation of a soft end-effector for robot-assisted ultrasound imaging,2020,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,0,,https://europepmc.org/article/ETH/806797,Europe PMC,comparable conservative automated title screen; full-text inclusion pending
title:fromscanningguidelinestoactionaroboticultrasoundagentwithllmbasedreasoning,From Scanning Guidelines to Action: A Robotic Ultrasound Agent with LLM-Based Reasoning,2026,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,,http://arxiv.org/abs/2603.14393v1,OpenAlex; arXiv,comparable conservative automated title screen; full-text inclusion pending
title:gazeguidedroboticvascularultrasoundleveraginghumanintentionestimation,Gaze-Guided Robotic Vascular Ultrasound Leveraging Human Intention Estimation,2025,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,,http://arxiv.org/abs/2502.05053v1,arXiv,comparable conservative automated title screen; full-text inclusion pending
title:implicitneuralrepresentationsforbreathingcompensatedvolumereconstructioninroboticultrasound,Implicit Neural Representations for Breathing-compensated Volume Reconstruction in Robotic Ultrasound,2023,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,,http://arxiv.org/abs/2311.04999v2,arXiv,comparable conservative automated title screen; full-text inclusion pending
title:learningautonomousultrasoundvialatenttaskrepresentationandroboticskillsadaptation,Learning Autonomous Ultrasound via Latent Task Representation and Robotic Skills Adaptation,2023,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,,http://arxiv.org/abs/2307.13323v1,arXiv,comparable conservative automated title screen; full-text inclusion pending
title:learningrewardsforroboticultrasoundscanningusingprobabilistictemporalranking,Learning rewards for robotic ultrasound scanning using probabilistic temporal ranking,2020,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,https://arxiv.org/pdf/2002.01240,http://arxiv.org/abs/2002.01240v3,arXiv,comparable conservative automated title screen; full-text inclusion pending
title:openrcanopensourceroboticcolonoscopyframeworkformultimodaldataacquisitionandautonomyresearch,OpenRC: An Open-Source Robotic Colonoscopy Framework for Multimodal Data Acquisition and Autonomy Research,2026,,1.1,Active observational sensing,主动观察式检测,A2,Flexible gastrointestinal endoscopic examination,胃肠柔性内镜检查,,A2,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,,http://arxiv.org/abs/2604.03781v1,OpenAlex; arXiv,comparable conservative automated title screen; full-text inclusion pending
title:ragrussaretrievalaugmentedroboticultrasoundforautonomouscarotidexamination,RAG-RUSS: A Retrieval-Augmented Robotic Ultrasound for Autonomous Carotid Examination,2026,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,,http://arxiv.org/abs/2603.01153v1,OpenAlex; arXiv,comparable conservative automated title screen; full-text inclusion pending
title:roboticassistedultrasoundforfetalimagingevolutionfromsinglearmtodualarmsystem,Robotic-assisted Ultrasound for Fetal Imaging: Evolution from Single-arm to Dual-arm System,2019,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,https://arxiv.org/ftp/arxiv/papers/1902/1902.05458.pdf,http://arxiv.org/abs/1902.05458v3,arXiv,comparable conservative automated title screen; full-text inclusion pending
title:roboticultrasoundguidedfemoralarteryreconstructionofanatomicallyrepresentativephantoms,Robotic Ultrasound-Guided Femoral Artery Reconstruction of Anatomically-Representative Phantoms,2025,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,,http://arxiv.org/abs/2503.06795v2,arXiv,comparable conservative automated title screen; full-text inclusion pending
title:roboticultrasoundsystemwithmicroadjustmentandpositioningcontrolusingfeedbackresponsivetoacquiredimagedata,ROBOTIC ULTRASOUND SYSTEM WITH MICROADJUSTMENT AND POSITIONING CONTROL USING FEEDBACK RESPONSIVE TO ACQUIRED IMAGE DATA,2010,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,https://www.frontiersin.org/articles/10.3389/fneur.2020.00934/pdf,https://europepmc.org/article/PAT/US2010262008,Europe PMC,comparable conservative automated title screen; full-text inclusion pending
title:robotizedultrasoundimagingoftheperipheralarteriesaphantomstudy,Robotized Ultrasound Imaging of the Peripheral Arteries -- a Phantom Study,2020,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,https://doaj.org/article/c33f5ea08f184fceba834264fc719de7,http://arxiv.org/abs/2007.06278v1,arXiv,comparable conservative automated title screen; full-text inclusion pending
title:sameasemanticanatomymappingengineforroboticultrasound,SAMe: A Semantic Anatomy Mapping Engine for Robotic Ultrasound,2026,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,,http://arxiv.org/abs/2604.25646v2,OpenAlex; arXiv,comparable conservative automated title screen; full-text inclusion pending
title:scyclegansemanticsegmentationenhancedctultrasoundimagetoimagetranslationforroboticultrasonography,S-CycleGAN: Semantic Segmentation Enhanced CT-Ultrasound Image-to-Image Translation for Robotic Ultrasonography,2024,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,,http://arxiv.org/abs/2406.01191v2,arXiv,comparable conservative automated title screen; full-text inclusion pending
title:seebelowsubdermal3dreconstructionoftumorswithsurgicalroboticpalpationandtactileexploration,SeeBelow: Sub-dermal 3D Reconstruction of Tumors with Surgical Robotic Palpation and Tactile Exploration,2024,,1.2,Response-based interactive diagnosis,响应式交互诊断,R1,Robotic palpation,机器人触诊,,R1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,,http://arxiv.org/abs/2408.13699v1,arXiv,comparable conservative automated title screen; full-text inclusion pending
title:shapecompletionandrealtimevisualizationinroboticultrasoundspineacquisitions,Shape Completion and Real-Time Visualization in Robotic Ultrasound Spine Acquisitions,2025,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,,http://arxiv.org/abs/2508.08923v1,arXiv,comparable conservative automated title screen; full-text inclusion pending
title:styletransferenabledsim2realframeworkforefficientlearningofroboticultrasoundimageanalysisusingsimulateddata,Style Transfer Enabled Sim2Real Framework for Efficient Learning of Robotic Ultrasound Image Analysis Using Simulated Data,2023,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,https://arxiv.org/pdf/2305.09169,http://arxiv.org/abs/2305.09169v1,arXiv,comparable conservative automated title screen; full-text inclusion pending
title:tactileguidedroboticultrasoundmappingpreplannedscanpathsforintercostalimaging,Tactile-Guided Robotic Ultrasound: Mapping Preplanned Scan Paths for Intercostal Imaging,2025,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,,http://arxiv.org/abs/2507.20282v1,arXiv,comparable conservative automated title screen; full-text inclusion pending
title:towardsautonomousrobotickidneyultrasoundspatialefficientvolumetricimagingviatemplateguidedoptimalpivoting,Towards Autonomous Robotic Kidney Ultrasound: Spatial-Efficient Volumetric Imaging via Template Guided Optimal Pivoting,2026,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,https://arxiv.org/pdf/2602.16641,http://arxiv.org/abs/2602.16641v1,OpenAlex; arXiv,comparable conservative automated title screen; full-text inclusion pending
title:uspilotanembodiedroboticassistantultrasoundsystemwithlargelanguagemodelenhancedgraphplanner,USPilot: An Embodied Robotic Assistant Ultrasound System with Large Language Model Enhanced Graph Planner,2025,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,,http://arxiv.org/abs/2502.12498v2,arXiv,comparable conservative automated title screen; full-text inclusion pending
title:visuotactileandexplicitlyforcecontrolledroboticultrasoundforabdominalvolumetricreconstruction,Visuotactile and Explicitly Force-Controlled Robotic Ultrasound for Abdominal Volumetric Reconstruction,2026,,1.1,Active observational sensing,主动观察式检测,A1,Ultrasound examination and active scanning,超声检查与主动扫描,,A1,terminal evidence-action hierarchy: sample > response > observation; route-specific task precedence,1,1,https://arxiv.org/pdf/2606.05848,http://arxiv.org/abs/2606.05848v1,OpenAlex; arXiv,comparable conservative automated title screen; full-text inclusion pending
